,Value,Time
5240,    38 539 738.250,2018-10-12 08:55:00.0000000
5241,    38 539 654.294,2018-10-12 08:50:00.0000000
5242,    38 539 565.336,2018-10-12 08:45:00.0000000
5243,    38 539 471.812,2018-10-12 08:40:00.0000000
5244,    38 539 392.076,2018-10-12 08:35:00.0000000
5245,    38 539 305.751,2018-10-12 08:30:00.0000000
5246,    38 539 228.869,2018-10-12 08:25:00.0000000
5247,    38 539 149.283,2018-10-12 08:20:00.0000000
5248,    38 539 051.038,2018-10-12 08:15:00.0000000
5249,    38 538 964.761,2018-10-12 08:10:00.0000000
5250,    38 538 879.890,2018-10-12 08:05:00.0000000
5251,    38 538 793.498,2018-10-12 08:00:00.0000000
5252,    38 538 717.737,2018-10-12 07:55:00.0000000
5253,    38 538 642.608,2018-10-12 07:50:00.0000000
5254,    38 538 563.838,2018-10-12 07:45:00.0000000
5255,    38 538 484.440,2018-10-12 07:40:00.0000000
5256,    38 538 395.716,2018-10-12 07:35:00.0000000
5257,    38 538 305.986,2018-10-12 07:30:00.0000000
5258,    38 538 214.861,2018-10-12 07:25:00.0000000
5259,    38 538 120.739,2018-10-12 07:20:00.0000000
5260,    38 538 027.051,2018-10-12 07:15:00.0000000
5261,    38 537 943.047,2018-10-12 07:10:00.0000000
5262,    38 537 854.944,2018-10-12 07:05:00.0000000
5263,    38 537 764.031,2018-10-12 07:00:00.0000000
5264,    38 537 665.953,2018-10-12 06:55:00.0000000
5265,    38 537 564.258,2018-10-12 06:50:00.0000000
5266,    38 537 469.426,2018-10-12 06:45:00.0000000
5267,    38 537 373.001,2018-10-12 06:40:00.0000000
5268,    38 537 272.927,2018-10-12 06:35:00.0000000
5269,    38 537 171.546,2018-10-12 06:30:00.0000000
5270,    38 537 080.196,2018-10-12 06:25:00.0000000
5271,    38 536 992.201,2018-10-12 06:20:00.0000000
5272,    38 536 902.219,2018-10-12 06:15:00.0000000
5273,    38 536 815.152,2018-10-12 06:10:00.0000000
5274,    38 536 725.263,2018-10-12 06:05:00.0000000
5275,    38 536 621.404,2018-10-12 06:00:00.0000000
5276,    38 536 525.849,2018-10-12 05:55:00.0000000
5277,    38 536 441.414,2018-10-12 05:50:00.0000000
5278,    38 536 350.887,2018-10-12 05:45:00.0000000
5279,    38 536 263.437,2018-10-12 05:40:00.0000000
5280,    38 536 182.690,2018-10-12 05:35:00.0000000
5281,    38 536 095.868,2018-10-12 05:30:00.0000000
5282,    38 536 006.152,2018-10-12 05:25:00.0000000
5283,    38 535 909.672,2018-10-12 05:20:00.0000000
5284,    38 535 814.041,2018-10-12 05:15:00.0000000
5285,    38 535 721.045,2018-10-12 05:10:00.0000000
5286,    38 535 625.867,2018-10-12 05:05:00.0000000
5287,    38 535 530.272,2018-10-12 05:00:00.0000000
5288,    38 535 446.927,2018-10-12 04:55:00.0000000
5289,    38 535 363.578,2018-10-12 04:50:00.0000000
5290,    38 535 271.269,2018-10-12 04:45:00.0000000
5291,    38 535 174.900,2018-10-12 04:40:00.0000000
5292,    38 535 072.480,2018-10-12 04:35:00.0000000
5293,    38 534 977.924,2018-10-12 04:30:00.0000000
5294,    38 534 888.584,2018-10-12 04:25:00.0000000
5295,    38 534 797.995,2018-10-12 04:20:00.0000000
5296,    38 534 710.225,2018-10-12 04:15:00.0000000
5297,    38 534 623.436,2018-10-12 04:10:00.0000000
5298,    38 534 537.857,2018-10-12 04:05:00.0000000
5299,    38 534 452.759,2018-10-12 04:00:00.0000000
5300,    38 534 367.397,2018-10-12 03:55:00.0000000
5301,    38 534 277.262,2018-10-12 03:50:00.0000000
5302,    38 534 184.107,2018-10-12 03:45:00.0000000
5303,    38 534 096.547,2018-10-12 03:40:00.0000000
5304,    38 534 014.466,2018-10-12 03:35:00.0000000
5305,    38 533 927.042,2018-10-12 03:30:00.0000000
5306,    38 533 840.178,2018-10-12 03:25:00.0000000
5307,    38 533 739.369,2018-10-12 03:20:00.0000000
5308,    38 533 638.807,2018-10-12 03:15:00.0000000
5309,    38 533 533.725,2018-10-12 03:10:00.0000000
5310,    38 533 436.501,2018-10-12 03:05:00.0000000
5311,    38 533 345.017,2018-10-12 03:00:00.0000000
5312,    38 533 246.183,2018-10-12 02:55:00.0000000
5313,    38 533 165.626,2018-10-12 02:50:00.0000000
5314,    38 533 095.098,2018-10-12 02:45:00.0000000
5315,    38 533 024.893,2018-10-12 02:40:00.0000000
5316,    38 532 943.097,2018-10-12 02:35:00.0000000
5317,    38 532 854.348,2018-10-12 02:30:00.0000000
5318,    38 532 767.584,2018-10-12 02:25:00.0000000
5319,    38 532 683.211,2018-10-12 02:20:00.0000000
5320,    38 532 598.709,2018-10-12 02:15:00.0000000
5321,    38 532 514.918,2018-10-12 02:10:00.0000000
5322,    38 532 438.618,2018-10-12 02:05:00.0000000
5323,    38 532 349.503,2018-10-12 02:00:00.0000000
5324,    38 532 258.668,2018-10-12 01:55:00.0000000
5325,    38 532 163.610,2018-10-12 01:50:00.0000000
5326,    38 532 080.026,2018-10-12 01:45:00.0000000
5327,    38 531 996.688,2018-10-12 01:40:00.0000000
5328,    38 531 914.779,2018-10-12 01:35:00.0000000
5329,    38 531 823.397,2018-10-12 01:30:00.0000000
5330,    38 531 732.822,2018-10-12 01:25:00.0000000
5331,    38 531 653.575,2018-10-12 01:20:00.0000000
5332,    38 531 570.724,2018-10-12 01:15:00.0000000
5333,    38 531 479.176,2018-10-12 01:10:00.0000000
5334,    38 531 387.163,2018-10-12 01:05:00.0000000
5335,    38 531 280.679,2018-10-12 01:00:00.0000000
5336,    38 531 179.481,2018-10-12 00:55:00.0000000
5337,    38 531 084.582,2018-10-12 00:50:00.0000000
5338,    38 530 991.388,2018-10-12 00:45:00.0000000
5339,    38 530 896.895,2018-10-12 00:40:00.0000000
5340,    38 530 801.356,2018-10-12 00:35:00.0000000
5341,    38 530 707.643,2018-10-12 00:30:00.0000000
5342,    38 530 613.840,2018-10-12 00:25:00.0000000
5343,    38 530 520.533,2018-10-12 00:20:00.0000000
5344,    38 530 431.516,2018-10-12 00:15:00.0000000
5345,    38 530 340.888,2018-10-12 00:10:00.0000000
5346,    38 530 239.545,2018-10-12 00:05:00.0000000
5347,    38 530 134.803,2018-10-12 00:00:00.0000000
5348,    38 530 041.757,2018-10-11 23:55:00.0000000
5349,    38 529 951.992,2018-10-11 23:50:00.0000000
5350,    38 529 858.565,2018-10-11 23:45:00.0000000
5351,    38 529 771.421,2018-10-11 23:40:00.0000000
5352,    38 529 680.503,2018-10-11 23:35:00.0000000
5353,    38 529 586.239,2018-10-11 23:30:00.0000000
5354,    38 529 495.209,2018-10-11 23:25:00.0000000
5355,    38 529 406.139,2018-10-11 23:20:00.0000000
5356,    38 529 314.518,2018-10-11 23:15:00.0000000
5357,    38 529 225.270,2018-10-11 23:10:00.0000000
5358,    38 529 137.413,2018-10-11 23:05:00.0000000
5359,    38 529 053.881,2018-10-11 23:00:00.0000000
5360,    38 528 963.486,2018-10-11 22:55:00.0000000
5361,    38 528 865.765,2018-10-11 22:50:00.0000000
5362,    38 528 779.690,2018-10-11 22:45:00.0000000
5363,    38 528 686.017,2018-10-11 22:40:00.0000000
5364,    38 528 597.034,2018-10-11 22:35:00.0000000
5365,    38 528 509.752,2018-10-11 22:30:00.0000000
5366,    38 528 429.105,2018-10-11 22:25:00.0000000
5367,    38 528 352.677,2018-10-11 22:20:00.0000000
5368,    38 528 268.757,2018-10-11 22:15:00.0000000
5369,    38 528 179.260,2018-10-11 22:10:00.0000000
5370,    38 528 095.177,2018-10-11 22:05:00.0000000
5371,    38 528 001.806,2018-10-11 22:00:00.0000000
5372,    38 527 914.089,2018-10-11 21:55:00.0000000
5373,    38 527 828.545,2018-10-11 21:50:00.0000000
5374,    38 527 735.696,2018-10-11 21:45:00.0000000
5375,    38 527 646.573,2018-10-11 21:40:00.0000000
5376,    38 527 557.603,2018-10-11 21:35:00.0000000
5377,    38 527 471.308,2018-10-11 21:30:00.0000000
5378,    38 527 375.496,2018-10-11 21:25:00.0000000
5379,    38 527 282.869,2018-10-11 21:20:00.0000000
5380,    38 527 194.191,2018-10-11 21:15:00.0000000
5381,    38 527 105.034,2018-10-11 21:10:00.0000000
5382,    38 527 012.964,2018-10-11 21:05:00.0000000
5383,    38 526 923.196,2018-10-11 21:00:00.0000000
5384,    38 526 839.095,2018-10-11 20:55:00.0000000
5385,    38 526 765.352,2018-10-11 20:50:00.0000000
5386,    38 526 688.284,2018-10-11 20:45:00.0000000
5387,    38 526 607.696,2018-10-11 20:40:00.0000000
5388,    38 526 518.796,2018-10-11 20:35:00.0000000
5389,    38 526 431.338,2018-10-11 20:30:00.0000000
5390,    38 526 341.037,2018-10-11 20:25:00.0000000
5391,    38 526 253.914,2018-10-11 20:20:00.0000000
5392,    38 526 167.107,2018-10-11 20:15:00.0000000
5393,    38 526 083.344,2018-10-11 20:10:00.0000000
5394,    38 525 980.028,2018-10-11 20:05:00.0000000
5395,    38 525 883.462,2018-10-11 20:00:00.0000000
5396,    38 525 796.392,2018-10-11 19:55:00.0000000
5397,    38 525 705.000,2018-10-11 19:50:00.0000000
5398,    38 525 619.236,2018-10-11 19:45:00.0000000
5399,    38 525 522.780,2018-10-11 19:40:00.0000000
5400,    38 525 436.515,2018-10-11 19:35:00.0000000
5401,    38 525 351.196,2018-10-11 19:30:00.0000000
5402,    38 525 266.305,2018-10-11 19:25:00.0000000
5403,    38 525 183.163,2018-10-11 19:20:00.0000000
5404,    38 525 103.813,2018-10-11 19:15:00.0000000
5405,    38 525 015.254,2018-10-11 19:10:00.0000000
5406,    38 524 924.911,2018-10-11 19:05:00.0000000
5407,    38 524 828.502,2018-10-11 19:00:00.0000000
5408,    38 524 741.236,2018-10-11 18:55:00.0000000
5409,    38 524 647.804,2018-10-11 18:50:00.0000000
5410,    38 524 552.440,2018-10-11 18:45:00.0000000
5411,    38 524 468.897,2018-10-11 18:40:00.0000000
5412,    38 524 380.044,2018-10-11 18:35:00.0000000
5413,    38 524 286.462,2018-10-11 18:30:00.0000000
5414,    38 524 191.573,2018-10-11 18:25:00.0000000
5415,    38 524 090.911,2018-10-11 18:20:00.0000000
5416,    38 523 986.727,2018-10-11 18:15:00.0000000
5417,    38 523 891.299,2018-10-11 18:10:00.0000000
5418,    38 523 798.183,2018-10-11 18:05:00.0000000
5419,    38 523 705.723,2018-10-11 18:00:00.0000000
5420,    38 523 622.991,2018-10-11 17:55:00.0000000
5421,    38 523 532.148,2018-10-11 17:50:00.0000000
5422,    38 523 448.021,2018-10-11 17:45:00.0000000
5423,    38 523 365.733,2018-10-11 17:40:00.0000000
5424,    38 523 285.484,2018-10-11 17:35:00.0000000
5425,    38 523 187.410,2018-10-11 17:30:00.0000000
5426,    38 523 091.081,2018-10-11 17:25:00.0000000
5427,    38 523 004.446,2018-10-11 17:20:00.0000000
5428,    38 522 916.054,2018-10-11 17:15:00.0000000
5429,    38 522 827.731,2018-10-11 17:10:00.0000000
5430,    38 522 745.372,2018-10-11 17:05:00.0000000
5431,    38 522 662.588,2018-10-11 17:00:00.0000000
5432,    38 522 571.498,2018-10-11 16:55:00.0000000
5433,    38 522 472.605,2018-10-11 16:50:00.0000000
5434,    38 522 380.066,2018-10-11 16:45:00.0000000
5435,    38 522 291.084,2018-10-11 16:40:00.0000000
5436,    38 522 203.080,2018-10-11 16:35:00.0000000
5437,    38 522 107.579,2018-10-11 16:30:00.0000000
5438,    38 522 010.413,2018-10-11 16:25:00.0000000
5439,    38 521 913.257,2018-10-11 16:20:00.0000000
5440,    38 521 812.981,2018-10-11 16:15:00.0000000
5441,    38 521 708.049,2018-10-11 16:10:00.0000000
5442,    38 521 610.032,2018-10-11 16:05:00.0000000
5443,    38 521 535.000,2018-10-11 16:00:00.0000000
5444,    38 521 465.310,2018-10-11 15:55:00.0000000
5445,    38 521 390.881,2018-10-11 15:50:00.0000000
5446,    38 521 308.297,2018-10-11 15:45:00.0000000
5447,    38 521 231.270,2018-10-11 15:40:00.0000000
5448,    38 521 150.981,2018-10-11 15:35:00.0000000
5449,    38 521 062.404,2018-10-11 15:30:00.0000000
5450,    38 520 984.027,2018-10-11 15:25:00.0000000
5451,    38 520 895.550,2018-10-11 15:20:00.0000000
5452,    38 520 805.068,2018-10-11 15:15:00.0000000
5453,    38 520 706.578,2018-10-11 15:10:00.0000000
5454,    38 520 616.354,2018-10-11 15:05:00.0000000
5455,    38 520 525.653,2018-10-11 15:00:00.0000000
5456,    38 520 427.462,2018-10-11 14:55:00.0000000
5457,    38 520 333.119,2018-10-11 14:50:00.0000000
5458,    38 520 243.197,2018-10-11 14:45:00.0000000
5459,    38 520 148.438,2018-10-11 14:40:00.0000000
5460,    38 520 053.775,2018-10-11 14:35:00.0000000
5461,    38 519 966.130,2018-10-11 14:30:00.0000000
5462,    38 519 877.638,2018-10-11 14:25:00.0000000
5463,    38 519 786.904,2018-10-11 14:20:00.0000000
5464,    38 519 697.778,2018-10-11 14:15:00.0000000
5465,    38 519 600.844,2018-10-11 14:10:00.0000000
5466,    38 519 508.224,2018-10-11 14:05:00.0000000
5467,    38 519 433.420,2018-10-11 14:00:00.0000000
5468,    38 519 354.927,2018-10-11 13:55:00.0000000
5469,    38 519 271.318,2018-10-11 13:50:00.0000000
5470,    38 519 190.601,2018-10-11 13:45:00.0000000
5471,    38 519 106.058,2018-10-11 13:40:00.0000000
5472,    38 519 029.216,2018-10-11 13:35:00.0000000
5473,    38 518 941.930,2018-10-11 13:30:00.0000000
5474,    38 518 845.694,2018-10-11 13:25:00.0000000
5475,    38 518 764.512,2018-10-11 13:20:00.0000000
5476,    38 518 686.715,2018-10-11 13:15:00.0000000
5477,    38 518 604.837,2018-10-11 13:10:00.0000000
5478,    38 518 522.263,2018-10-11 13:05:00.0000000
5479,    38 518 440.567,2018-10-11 13:00:00.0000000
5480,    38 518 361.387,2018-10-11 12:55:00.0000000
5481,    38 518 279.196,2018-10-11 12:50:00.0000000
5482,    38 518 188.152,2018-10-11 12:45:00.0000000
5483,    38 518 103.996,2018-10-11 12:40:00.0000000
5484,    38 518 025.227,2018-10-11 12:35:00.0000000
5485,    38 517 931.417,2018-10-11 12:30:00.0000000
5486,    38 517 843.581,2018-10-11 12:25:00.0000000
5487,    38 517 759.727,2018-10-11 12:20:00.0000000
5488,    38 517 679.872,2018-10-11 12:15:00.0000000
5489,    38 517 592.971,2018-10-11 12:10:00.0000000
5490,    38 517 505.754,2018-10-11 12:05:00.0000000
5491,    38 517 419.857,2018-10-11 12:00:00.0000000
5492,    38 517 328.560,2018-10-11 11:55:00.0000000
5493,    38 517 253.286,2018-10-11 11:50:00.0000000
5494,    38 517 180.142,2018-10-11 11:45:00.0000000
5495,    38 517 096.602,2018-10-11 11:40:00.0000000
5496,    38 517 014.173,2018-10-11 11:35:00.0000000
5497,    38 516 933.761,2018-10-11 11:30:00.0000000
5498,    38 516 851.602,2018-10-11 11:25:00.0000000
5499,    38 516 770.221,2018-10-11 11:20:00.0000000
5500,    38 516 692.509,2018-10-11 11:15:00.0000000
5501,    38 516 619.486,2018-10-11 11:10:00.0000000
5502,    38 516 540.267,2018-10-11 11:05:00.0000000
5503,    38 516 475.479,2018-10-11 11:00:00.0000000
5504,    38 516 410.896,2018-10-11 10:55:00.0000000
5505,    38 516 334.000,2018-10-11 10:50:00.0000000
5506,    38 516 259.457,2018-10-11 10:45:00.0000000
5507,    38 516 184.193,2018-10-11 10:40:00.0000000
5508,    38 516 104.517,2018-10-11 10:35:00.0000000
5509,    38 516 032.089,2018-10-11 10:30:00.0000000
5510,    38 515 949.516,2018-10-11 10:25:00.0000000
5511,    38 515 863.196,2018-10-11 10:20:00.0000000
5512,    38 515 779.300,2018-10-11 10:15:00.0000000
5513,    38 515 706.150,2018-10-11 10:10:00.0000000
5514,    38 515 631.937,2018-10-11 10:05:00.0000000
5515,    38 515 552.674,2018-10-11 10:00:00.0000000
5516,    38 515 471.005,2018-10-11 09:55:00.0000000
5517,    38 515 389.027,2018-10-11 09:50:00.0000000
5518,    38 515 313.781,2018-10-11 09:45:00.0000000
5519,    38 515 242.249,2018-10-11 09:40:00.0000000
5520,    38 515 153.352,2018-10-11 09:35:00.0000000
5521,    38 515 056.131,2018-10-11 09:30:00.0000000
5522,    38 514 966.971,2018-10-11 09:25:00.0000000
5523,    38 514 882.072,2018-10-11 09:20:00.0000000
5524,    38 514 797.678,2018-10-11 09:15:00.0000000
5525,    38 514 717.668,2018-10-11 09:10:00.0000000
5526,    38 514 635.060,2018-10-11 09:05:00.0000000
5527,    38 514 549.155,2018-10-11 09:00:00.0000000
5528,    38 514 458.447,2018-10-11 08:55:00.0000000
5529,    38 514 368.913,2018-10-11 08:50:00.0000000
5530,    38 514 289.990,2018-10-11 08:45:00.0000000
5531,    38 514 209.233,2018-10-11 08:40:00.0000000
5532,    38 514 123.645,2018-10-11 08:35:00.0000000
5533,    38 514 050.341,2018-10-11 08:30:00.0000000
5534,    38 513 981.062,2018-10-11 08:25:00.0000000
5535,    38 513 902.068,2018-10-11 08:20:00.0000000
5536,    38 513 823.180,2018-10-11 08:15:00.0000000
5537,    38 513 737.095,2018-10-11 08:10:00.0000000
5538,    38 513 645.012,2018-10-11 08:05:00.0000000
5539,    38 513 559.115,2018-10-11 08:00:00.0000000
5540,    38 513 471.374,2018-10-11 07:55:00.0000000
5541,    38 513 386.146,2018-10-11 07:50:00.0000000
5542,    38 513 301.932,2018-10-11 07:45:00.0000000
5543,    38 513 210.854,2018-10-11 07:40:00.0000000
5544,    38 513 119.828,2018-10-11 07:35:00.0000000
5545,    38 513 034.194,2018-10-11 07:30:00.0000000
5546,    38 512 950.061,2018-10-11 07:25:00.0000000
5547,    38 512 871.317,2018-10-11 07:20:00.0000000
5548,    38 512 793.834,2018-10-11 07:15:00.0000000
5549,    38 512 707.786,2018-10-11 07:10:00.0000000
5550,    38 512 616.143,2018-10-11 07:05:00.0000000
5551,    38 512 517.459,2018-10-11 07:00:00.0000000
5552,    38 512 420.681,2018-10-11 06:55:00.0000000
5553,    38 512 326.352,2018-10-11 06:50:00.0000000
5554,    38 512 228.931,2018-10-11 06:45:00.0000000
5555,    38 512 139.013,2018-10-11 06:40:00.0000000
5556,    38 512 057.724,2018-10-11 06:35:00.0000000
5557,    38 511 968.937,2018-10-11 06:30:00.0000000
5558,    38 511 867.568,2018-10-11 06:25:00.0000000
5559,    38 511 766.968,2018-10-11 06:20:00.0000000
5560,    38 511 667.752,2018-10-11 06:15:00.0000000
5561,    38 511 583.098,2018-10-11 06:10:00.0000000
5562,    38 511 496.106,2018-10-11 06:05:00.0000000
5563,    38 511 400.530,2018-10-11 06:00:00.0000000
5564,    38 511 294.628,2018-10-11 05:55:00.0000000
5565,    38 511 195.215,2018-10-11 05:50:00.0000000
5566,    38 511 096.778,2018-10-11 05:45:00.0000000
5567,    38 511 009.980,2018-10-11 05:40:00.0000000
5568,    38 510 913.332,2018-10-11 05:35:00.0000000
5569,    38 510 824.324,2018-10-11 05:30:00.0000000
5570,    38 510 732.726,2018-10-11 05:25:00.0000000
5571,    38 510 640.868,2018-10-11 05:20:00.0000000
5572,    38 510 550.835,2018-10-11 05:15:00.0000000
5573,    38 510 453.861,2018-10-11 05:10:00.0000000
5574,    38 510 356.730,2018-10-11 05:05:00.0000000
5575,    38 510 255.758,2018-10-11 05:00:00.0000000
5576,    38 510 161.306,2018-10-11 04:55:00.0000000
5577,    38 510 067.732,2018-10-11 04:50:00.0000000
5578,    38 509 977.103,2018-10-11 04:45:00.0000000
5579,    38 509 879.733,2018-10-11 04:40:00.0000000
5580,    38 509 780.217,2018-10-11 04:35:00.0000000
5581,    38 509 671.587,2018-10-11 04:30:00.0000000
5582,    38 509 574.181,2018-10-11 04:25:00.0000000
5583,    38 509 471.372,2018-10-11 04:20:00.0000000
5584,    38 509 375.830,2018-10-11 04:15:00.0000000
5585,    38 509 278.484,2018-10-11 04:10:00.0000000
5586,    38 509 193.815,2018-10-11 04:05:00.0000000
5587,    38 509 104.961,2018-10-11 04:00:00.0000000
5588,    38 509 000.256,2018-10-11 03:55:00.0000000
5589,    38 508 893.754,2018-10-11 03:50:00.0000000
5590,    38 508 795.897,2018-10-11 03:45:00.0000000
5591,    38 508 693.206,2018-10-11 03:40:00.0000000
5592,    38 508 592.659,2018-10-11 03:35:00.0000000
5593,    38 508 503.480,2018-10-11 03:30:00.0000000
5594,    38 508 402.043,2018-10-11 03:25:00.0000000
5595,    38 508 292.133,2018-10-11 03:20:00.0000000
5596,    38 508 194.384,2018-10-11 03:15:00.0000000
5597,    38 508 096.893,2018-10-11 03:10:00.0000000
5598,    38 507 988.591,2018-10-11 03:05:00.0000000
5599,    38 507 879.107,2018-10-11 03:00:00.0000000
5600,    38 507 781.624,2018-10-11 02:55:00.0000000
5601,    38 507 671.719,2018-10-11 02:50:00.0000000
5602,    38 507 573.895,2018-10-11 02:45:00.0000000
5603,    38 507 475.355,2018-10-11 02:40:00.0000000
5604,    38 507 377.858,2018-10-11 02:35:00.0000000
5605,    38 507 281.991,2018-10-11 02:30:00.0000000
5606,    38 507 183.180,2018-10-11 02:25:00.0000000
5607,    38 507 087.198,2018-10-11 02:20:00.0000000
5608,    38 506 992.214,2018-10-11 02:15:00.0000000
5609,    38 506 900.077,2018-10-11 02:10:00.0000000
5610,    38 506 804.606,2018-10-11 02:05:00.0000000
5611,    38 506 709.777,2018-10-11 02:00:00.0000000
5612,    38 506 608.246,2018-10-11 01:55:00.0000000
5613,    38 506 509.269,2018-10-11 01:50:00.0000000
5614,    38 506 411.639,2018-10-11 01:45:00.0000000
5615,    38 506 309.697,2018-10-11 01:40:00.0000000
5616,    38 506 201.575,2018-10-11 01:35:00.0000000
5617,    38 506 091.910,2018-10-11 01:30:00.0000000
5618,    38 505 986.607,2018-10-11 01:25:00.0000000
5619,    38 505 890.297,2018-10-11 01:20:00.0000000
5620,    38 505 797.067,2018-10-11 01:15:00.0000000
5621,    38 505 682.062,2018-10-11 01:10:00.0000000
5622,    38 505 576.170,2018-10-11 01:05:00.0000000
5623,    38 505 465.947,2018-10-11 01:00:00.0000000
